,Media,Text,Date,Compound,Positive,Neutral,Negative
128,@CBS,"Meet the ensemble of talented actors slated to join $1, a new mystery series coming to CBS All Access:¡­ https://t.co/QoyYv7vxwg",Tue Mar 06 18:10:59 +0000 2018,0.6705,0.244,0.756,0.0
129,@CBS,"Will @Jason_Aldean, @garthbrooks, @LukeBryanOnline, @ChrisStapleton, or @KeithUrban be named Entertainer Of The Yea¡­ https://t.co/rMD8zjeX3s",Mon Mar 05 22:16:43 +0000 2018,0.3818,0.167,0.833,0.0
130,@CBS,"RT @thegoodfight: It feels good to be back. ??? The season 2 premiere of #TheGoodFight is now streaming, exclusively on CBS All Access: htt¡­",Sun Mar 04 08:05:26 +0000 2018,0.4404,0.116,0.884,0.0
131,@CBS,"RT @thegoodfight: Tomorrow, #TheGoodFight is back. Stream the season 2 premiere only on CBS All Access: https://t.co/tNFR8LBJO2 https://t.c¡­",Sat Mar 03 20:55:20 +0000 2018,0.0,0.0,1.0,0.0
132,@CBS,"Who are the trailblazing women in your life that inspire you? Join CBS and the ANA's #SeeHer initiative, celebratin¡­ https://t.co/M0KqZ41Bes",Fri Mar 02 22:30:01 +0000 2018,0.7096,0.247,0.753,0.0
133,@CBS,"Join @maria_bello, @aishatyler and @TeaLeoni in celebrating the accomplishments of women who have contributed to th¡­ https://t.co/MefESBeFL3",Fri Mar 02 20:30:01 +0000 2018,0.7096,0.282,0.718,0.0
134,@CBS,"In honor of Women's History Month, CBS and the Association of National Advertisers' (ANA) #SeeHer initiative will p¡­ https://t.co/2wtYxKJVuO",Fri Mar 02 18:45:00 +0000 2018,0.4939,0.151,0.849,0.0
135,@CBS,RT @ZoeListerJones: Tonight¡¯s an all new Life In Pieces and it¡¯s directed by my ride or die @nataliaanderson!!!¡­ https://t.co/2LPfmyLWrY,Thu Mar 01 18:59:01 +0000 2018,-0.6981,0.0,0.79,0.21
136,@CBS,"RT @MarenMorris: Hot damn! Woke up from my post-wisdom teeth haze to find out I¡¯m up for 4 @ACMawards ! So honored, especially for the Dear¡­",Thu Mar 01 18:12:57 +0000 2018,0.4547,0.159,0.749,0.092
137,@CBS,RT @KelseaBallerini: Ohhhhh goodness. Incredible. Thank you thank you thank you. #female https://t.co/1ZTYjNfQeF,Thu Mar 01 18:11:50 +0000 2018,0.8591,0.538,0.462,0.0
138,@CBS,RT @KeithUrban: ACMs...... HOLY SMOKES!!!!! MAD LOVE TO U ALL THIS MORNING  FOR THESE INCREDIBLE NOMINATIONS. I¡¯M EXTREMELY GRATEFUL!!!!!!!¡­,Thu Mar 01 18:10:50 +0000 2018,0.4885,0.234,0.615,0.151
139,@CBS,"RT @ACMawards: Congratulations to this year¡¯s #ACMawards Video of the Year nominees:
¡°Black¡± - @DierksBentley
¡°It Ain¡¯t My Fault¡± - @Brothe¡­",Thu Mar 01 14:36:21 +0000 2018,0.5994,0.178,0.822,0.0
140,@CBS,"RT @ACMawards: Please give a round of applause to this year¡¯s #ACMawards Entertainer of the Year nominees: @Jason_Aldean, @GarthBrooks, @Lu¡­",Thu Mar 01 14:29:20 +0000 2018,0.7717,0.325,0.675,0.0
141,@CBS,".@ChrisStapleton, @ThomasRhett, @mirandalambert and more are all nominated for awards at Country Music's Party of t¡­ https://t.co/Vm1vXRUDYJ",Thu Mar 01 14:15:29 +0000 2018,0.6908,0.275,0.725,0.0
142,@CBS,"The Queen of Country, @Reba, is returning to host the 53rd #ACMawards on Sunday, April 15 at 8/7c. Here are a few o¡­ https://t.co/Iqzz6Gql01",Thu Mar 01 13:50:11 +0000 2018,0.0,0.0,1.0,0.0
143,@CBS,RT @survivorcbs: It¡¯s time! #Survivor https://t.co/YPk6cGWrUA,Thu Mar 01 01:04:52 +0000 2018,0.0,0.0,1.0,0.0
144,@CBS,"RT @CBSThisMorning: TOMORROW: The nominees for the 2018 @ACMawards will be announced live by the one-and-only, @Reba! 

Watch on @CBS in ou¡­",Wed Feb 28 19:56:58 +0000 2018,0.0,0.0,1.0,0.0
145,@CBS,"RT @thegoodfight: From the set design and costumes to hair and makeup, the production quality is truly next-level. Take a peek inside the u¡­",Wed Feb 28 19:08:30 +0000 2018,0.4404,0.116,0.884,0.0
146,@CBS,RT @LivinBiblically: The fun continues on Facebook! The #LivingBiblically cast is live to talk about tonight¡¯s premiere. Tune in here: http¡­,Tue Feb 27 03:23:47 +0000 2018,0.5562,0.152,0.848,0.0
147,@CBS,"RT @KevinCanWaitCBS: Can you get all the way through these #KevinCanWait bloopers without laughing?! @KevinJames,@LeahRemini and the rest o¡­",Mon Feb 26 22:50:32 +0000 2018,0.0,0.0,1.0,0.0
148,@CBS,"RT @ACMawards: That¡¯s right! @Reba is headed to @CBSThisMorning on Thursday, March 1 to announce this year¡¯s #ACMAwards' nominees. Tune in¡­",Mon Feb 26 21:08:30 +0000 2018,0.0,0.0,1.0,0.0
149,@CBS,"RT @ScorpionCBS: You can't hack your way to a 197 IQ, but you are well on your way with these Genius Facts from #TeamScorpion! ? You can be¡­",Mon Feb 26 19:53:41 +0000 2018,0.4482,0.105,0.895,0.0
150,@CBS,RT @SuperiorDonuts: You can always count on @DavidKoechner for a laugh! Did your favorite Tush moment make the list? Catch a new #SuperiorD¡­,Mon Feb 26 18:32:36 +0000 2018,0.784,0.266,0.734,0.0
151,@CBS,RT @TheTalkCBS: TODAY: We loved them together then &amp; we love seeing them together now! Welcome back to the show @THESaraGilbert?'s good fri¡­,Mon Feb 26 18:20:16 +0000 2018,0.9359,0.429,0.571,0.0
152,@CBS,"RT @thegoodfight: As foundations begin to crumble, our characters struggle to make sense of this new dystopian world. The cast teases what'¡­",Mon Feb 26 16:53:56 +0000 2018,-0.5423,0.0,0.816,0.184
153,@CBS,"#LivingBiblically's @linzkraft and @jrfergjr appeared on @KCBS's Facebook Live this morning, talking all about what¡­ https://t.co/4RebcHuuMQ",Mon Feb 26 16:52:01 +0000 2018,0.0,0.0,1.0,0.0
154,@CBS,"RT @CBSSports: Introducing CBS Sports HQ, a New 24/7 Direct-to-Consumer Streaming Network for Sports News, Highlights, &amp; Analysis.

Stream¡­",Mon Feb 26 16:17:55 +0000 2018,0.0,0.0,1.0,0.0
155,@CBS,"RT @CBSBigBrother: It¡¯s down to the final 5 celebrity Houseguests, and anyone could take home the grand prize! Tune in NOW to watch the #BB¡­",Mon Feb 26 01:12:32 +0000 2018,0.7644,0.231,0.769,0.0
156,@CBS,RT @startrekcbs: Binge the entire first season of #StarTrekDiscovery. All episodes now streaming exclusively on CBS All Access: https://t.c¡­,Sun Feb 25 21:51:32 +0000 2018,0.0,0.0,1.0,0.0
157,@CBS,"RT @thegoodfight: #TheGoodFight returns in 1 week. Season 2 premieres Sunday, March 4. https://t.co/nomCao1GWp https://t.co/BOn6bOe9Tb",Sun Feb 25 21:51:22 +0000 2018,0.0,0.0,1.0,0.0
158,@CBS,RT @thegoodfight: This is our new favorite thing. Christine Baranski debuted #TheGoodFight the Musical on @colbertlateshow last night! ??¡­,Fri Feb 23 18:15:40 +0000 2018,0.5093,0.155,0.845,0.0
159,@CBS,"RT @LivinBiblically: Confession time: have YOU ever hit the ""close door"" button in an elevator while somebody was approaching? The cast of¡­",Thu Feb 22 19:26:52 +0000 2018,0.0,0.0,1.0,0.0
160,@CBS,RT @CBSEyeSpeak: Mark your calendars! #CBSEyeSpeak kicks off March 14 with The EYE Speak Summit. Follow our page for more details! https://¡­,Wed Feb 21 19:20:04 +0000 2018,0.0,0.0,1.0,0.0
161,@CBS,"RT @CBSEyeSpeak: Proud to announce a new CBS initiative, promoting female empowerment and developing the next generation of leaders through¡­",Wed Feb 21 18:19:25 +0000 2018,0.6808,0.248,0.752,0.0
162,@CBS,"RT @LivinBiblically: When you're living by the Bible, it's good to have a priest and a rabbi on call (provided they answer their phones, th¡­",Tue Feb 20 19:55:19 +0000 2018,0.4404,0.116,0.884,0.0
163,@CBS,"RT @thegoodfight: Chicago lawyers are being hunted and the world is going insane. 

The new season of #TheGoodFight premieres Sunday, March¡­",Tue Feb 20 17:58:18 +0000 2018,-0.4019,0.0,0.881,0.119
164,@CBS,Ready for some larger than life competition? This new series from @MarkBurnettTV will premiere in summer 2018.¡­ https://t.co/gDXHLdIJ5v,Tue Feb 20 17:39:51 +0000 2018,0.3612,0.128,0.872,0.0
165,@CBS,"With tournament dreams on the line, make sure to stream these college basketball matchups on CBS All Access:¡­ https://t.co/SGkYUZrQWB",Sat Feb 17 01:07:20 +0000 2018,0.6124,0.227,0.773,0.0
166,@CBS,"RT @LivinBiblically: While Chip's sticking to the Bible's original rules, the cast of #LivingBiblically has given them a more modern makeov¡­",Fri Feb 16 18:42:43 +0000 2018,0.3182,0.108,0.892,0.0
167,@CBS,"Casting News! Peter Mark Kendall, Michael Gaston, Greg Wise, Rade ?erbed?ija, Zack Pearlman, and Keye Chen join the¡­ https://t.co/GFob2KrD8H",Fri Feb 16 17:48:20 +0000 2018,0.68,0.248,0.752,0.0
168,@CBS,RT @BullCBS: The verdict is in...#Bull is the perfect Valentine! ?? Happy #ValentinesDay! https://t.co/poEejI4AnC,Wed Feb 14 19:23:27 +0000 2018,0.8619,0.466,0.534,0.0
169,@CBS,"RT @NoActivityCBS: Car 27 reporting: Season 2 of #NoActivity coming soon!

Binge season one now on CBS All Access: https://t.co/yvxoQMeyhN¡­",Tue Feb 13 20:03:56 +0000 2018,0.0,0.0,1.0,0.0
170,@CBS,"RT @LivinBiblically: Against all odds (and the advice of his God Squad), Chip is determined to live life by the Good Book. Think you could¡­",Tue Feb 13 18:54:52 +0000 2018,0.7506,0.252,0.748,0.0
171,@CBS,RT @thegoodfight: Christine Baranski reflects upon the spectacular metamorphosis of her character in #TheGoodFight's first season. Revisit¡­,Mon Feb 12 18:49:45 +0000 2018,0.0,0.0,1.0,0.0
172,@CBS,RT @startrekcbs: Binge the entire first season of #StarTrekDiscovery. All 15 episodes now streaming on CBS All Access: https://t.co/lKLaptP¡­,Mon Feb 12 01:32:33 +0000 2018,0.0,0.0,1.0,0.0
173,@CBS,RT @SuperiorDonuts: Looking for a #Valentine? Tush is here to help you land your dream date just in time for the day of love! #SuperiorDonu¡­,Fri Feb 09 00:50:01 +0000 2018,0.8478,0.304,0.696,0.0
174,@CBS,RT @CBSBigBrother: The pressure is on as the Houseguests battle each other for victory in the first HOH competition. Stream the season prem¡­,Thu Feb 08 16:09:35 +0000 2018,-0.5859,0.0,0.814,0.186
175,@CBS,"RT @startrekcbs: Sunday, this season's epic journey reaches its final reckoning. Catch up before the season finale: https://t.co/4Ea5wpmAep¡­",Wed Feb 07 18:35:19 +0000 2018,0.0516,0.066,0.934,0.0
176,@CBS,"Are you a sucker for jaw-dropping talent competitions? Announcing The World's Best, a first-of-its-kind new global¡­ https://t.co/fagCMklm2Z",Wed Feb 07 16:17:48 +0000 2018,0.5574,0.312,0.536,0.152
177,@CBS,"RT @BullCBS: Tonight, one of these 3 TAC employees will end up incarcerated. Who do you think it will be? Tune into a new episode of #Bull¡­",Tue Feb 06 22:21:39 +0000 2018,0.0,0.0,1.0,0.0
178,@CBS,"RT @thegoodfight: There's no season like lawyer season. #TheGoodFight returns March 4, exclusively on CBS All Access. https://t.co/XAlrg1nB¡­",Tue Feb 06 17:05:49 +0000 2018,0.0772,0.121,0.773,0.106
179,@CBS,"RT @thegoodfight: The acclaimed series returns in 1 month. #TheGoodFight is back Sunday, March 4. https://t.co/5BNLTYRd8p https://t.co/yInP¡­",Sun Feb 04 15:35:36 +0000 2018,0.0,0.0,1.0,0.0
180,@CBS,".@KeshaRose's emotional performance with @CyndiLauper, @AndraDayMusic, @BebeRexha and @Camila_Cabello brought the a¡­ https://t.co/qpgS2e9ir0",Sun Feb 04 12:00:01 +0000 2018,0.1531,0.118,0.882,0.0
181,@CBS,Broadway legend Patti LuPone paid tribute to Sir Andrew Lloyd Webber with a show-stopping rendition of the iconic s¡­ https://t.co/GxqLtUzhFP,Sat Feb 03 23:11:43 +0000 2018,0.0,0.0,1.0,0.0
182,@CBS,"Relive an entire night's worth of big wins, live performances and many more inspiring moments from The 60th Annual¡­ https://t.co/CH7mJ4Y3QT",Sat Feb 03 12:00:07 +0000 2018,0.8268,0.338,0.662,0.0
183,@CBS,RT @swatcbs: ?@TheTalkCBS' @TheRealEve and @ShemarMoore brought some serious heat to the GRAMMYs red carpet: https://t.co/WYTITKkLQd https:¡­,Fri Feb 02 22:36:13 +0000 2018,-0.0772,0.0,0.925,0.075
184,@CBS,"The all-star collaboration between @Rihanna, @DJKhaled and @brysontiller brought the party to the #GRAMMYs with a s¡­ https://t.co/jTv5QbtgUp",Fri Feb 02 20:07:40 +0000 2018,0.4019,0.144,0.856,0.0
185,@CBS,RT @TheTalkCBS: All the #redcarpet looks from the 60th annual #GRAMMYs! Did you catch @TheRealEve's sparkly two-piece suit? Diamond accents¡­,Fri Feb 02 19:03:33 +0000 2018,0.4003,0.124,0.876,0.0
186,@CBS,Go backstage with the celebs and see which stars celebrated the big night together! Here are the moments you missed¡­ https://t.co/rgQTXRQyLg,Fri Feb 02 17:23:18 +0000 2018,0.6114,0.166,0.834,0.0
187,@CBS,? @DearEvanHansen star Ben Platt gave a soaring performance of a classic Broadway hit. Watch him perform 'Somewhere¡­ https://t.co/HcuizFWo02,Thu Feb 01 22:04:41 +0000 2018,0.0,0.0,1.0,0.0
188,@CBS,"? @LittleBigTown, @U2, @BrunoMars and @Pink are just a few of the superstar performers that lit up the stage at The¡­ https://t.co/2v0MNYMItG",Thu Feb 01 20:09:49 +0000 2018,0.0,0.0,1.0,0.0
189,@CBS,"Don't miss country stars Emmylou Harris and @ChrisStapleton perform a moving rendition of @TomPetty's classic song,¡­ https://t.co/GxoIW97XIu",Wed Jan 31 21:42:15 +0000 2018,0.1139,0.088,0.912,0.0
190,@CBS,RT @survivorcbs: Get excited! ? It¡¯s finally time to meet the castaways of #Survivor: Ghost Island ? https://t.co/xQQ8ROhKbM https://t.co/P¡­,Wed Jan 31 17:05:47 +0000 2018,0.1007,0.135,0.75,0.115
191,@CBS,"Country stars @EricChurch, @BrothersOsborne and @MarenMorris performed a touching tribute dedicated to the victims¡­ https://t.co/YCIq9i70fd",Wed Jan 31 16:37:17 +0000 2018,0.4588,0.188,0.812,0.0
192,@CBS,Missed the Man vs. Beast #SuperBowlCommercials showdown? Catch up now to find out which entertaining ad was named t¡­ https://t.co/SlyO0n7yMX,Wed Jan 31 06:55:30 +0000 2018,0.1779,0.126,0.779,0.095
193,@CBS,"RT @rikimae: Ok, that one makes me cry #superbowlcommercials",Wed Jan 31 02:15:16 +0000 2018,-0.2263,0.179,0.569,0.252
194,@CBS,"If this doesn¡¯t make you cry, nothing will. #SuperBowlCommercials https://t.co/UjFf3xr4so",Wed Jan 31 01:58:40 +0000 2018,-0.4767,0.0,0.744,0.256
195,@CBS,"RT @maverickkr: #superbowlcommercials the frogs were great, I'd forgotten about that one.",Wed Jan 31 01:52:46 +0000 2018,0.4939,0.256,0.625,0.119
196,@CBS,"If you haven't voted yet, it's not too late! Choose your favorite here: https://t.co/s4pEIF5IX8¡­ https://t.co/VCa1YHDyYy",Wed Jan 31 01:49:43 +0000 2018,0.5093,0.19,0.81,0.0
197,@CBS,RT @5691e44f3b66446: I am having so much fun ...the commercials are awesome #superbowlcommercials,Wed Jan 31 01:31:27 +0000 2018,0.8261,0.434,0.566,0.0
198,@CBS,RT @LittleShelbyMae: Love watching the #superbowlcommercials all the animal ones are my favorite!!,Wed Jan 31 01:29:10 +0000 2018,0.8309,0.414,0.586,0.0
199,@CBS,RT @PatHale915: Doritos time machine was great!   #superbowlcommercials,Wed Jan 31 01:24:16 +0000 2018,0.6588,0.386,0.614,0.0
200,@CNN,Wylie discusses Cambridge Analytica's possible connections to Russia: ¡°I am concerned we made Russia aware of the p¡­ https://t.co/zJnKlQkUQJ,Tue Mar 20 03:09:18 +0000 2018,0.0,0.0,1.0,0.0
201,@CNN,"How a designer got his scarf into ""Black Panther"" https://t.co/vIjG20TbWu https://t.co/GDD5ibMslm",Tue Mar 20 03:01:06 +0000 2018,0.0,0.0,1.0,0.0
202,@CNN,¡°Facebook¡¯s only doing something now because I am coming out and speaking out.¡± Wylie says he is frustrated with th¡­ https://t.co/w9a7vSaOAc,Tue Mar 20 02:56:57 +0000 2018,-0.5267,0.0,0.848,0.152
203,@CNN,"Wylie says Cambridge Analytica had tested Trump campaign slogans since 2014: ""I was surprised when I saw the Trump¡­ https://t.co/a8PZRMDTnx",Tue Mar 20 02:46:53 +0000 2018,0.2263,0.095,0.905,0.0
204,@CNN,Why Mark Zuckerberg needs to testify before Congress | By Kara Alaimo via @CNNOpinion https://t.co/xdgtqjnNK6 https://t.co/QGVEi85ce1,Tue Mar 20 02:46:06 +0000 2018,0.0,0.0,1.0,0.0
205,@CNN,Former Cambridge Analytica contractor Christopher Wylie tells CNN¡¯s @donlemon that he helped build a ¡°psychological¡­ https://t.co/uzQAgripRy,Tue Mar 20 02:34:49 +0000 2018,0.0,0.0,1.0,0.0
206,@CNN,"A 19-year-old US student who went missing over the weekend has been found dead in Bermuda, authorities there say¡­ https://t.co/ZBGYwmmQQt",Tue Mar 20 02:31:05 +0000 2018,-0.7579,0.0,0.723,0.277
207,@CNN,Delta Airlines misrouted an Idaho man's 8-week-old puppy on a cross-country trip -- landing in Las Vegas and Salt L¡­ https://t.co/4xzHQ2OpOQ,Tue Mar 20 02:25:44 +0000 2018,0.0,0.0,1.0,0.0
208,@CNN,"As President Trump's reaction to special counsel Robert Mueller grows more irate by the day, attorneys on both side¡­ https://t.co/PAGvAKksV2",Tue Mar 20 02:16:04 +0000 2018,-0.3597,0.108,0.723,0.168
209,@CNN,The US announces the start date for its annual military exercises with South Korea as President Trump readies for a¡­ https://t.co/3fNnGF2WTM,Tue Mar 20 02:06:05 +0000 2018,0.0,0.0,1.0,0.0
210,@CNN,"A Marjory Stoneman Douglas graduate is making a sculpture to honor the school shooting victims. The names of the ""1¡­ https://t.co/OGSqWoxYD0",Tue Mar 20 02:01:04 +0000 2018,0.2263,0.142,0.756,0.102
211,@CNN,"RT @AC360: Republican Rep. Matt Gaetz says Attorney General Jeff Sessions would be ""right to renounce his recusal, to re-establish command¡­",Tue Mar 20 01:58:57 +0000 2018,0.0,0.0,1.0,0.0
212,@CNN,"Facebook's value plunges $37 billion on news that data firm Cambridge Analytica, which had ties to Trump's campaign¡­ https://t.co/VTPrmyYTEc",Tue Mar 20 01:56:02 +0000 2018,0.34,0.118,0.882,0.0
213,@CNN,"It's official: ""Sex and the City"" star Cynthia Nixon has announced that she is throwing her hat in the New York gub¡­ https://t.co/Dy0HfIgbQI",Tue Mar 20 01:51:06 +0000 2018,0.0,0.0,1.0,0.0
214,@CNN,RT @AC360: Anderson Cooper: President Trump's recent actions aimed at undermining the institutions that he believes threaten him is a patte¡­,Tue Mar 20 01:50:33 +0000 2018,-0.6249,0.0,0.779,0.221
215,@CNN,"Alex Stamos, Facebook's chief security officer, says he's still ""fully engaged"" in his work at Facebook following r¡­ https://t.co/ArNf1dJY7L",Tue Mar 20 01:46:05 +0000 2018,0.659,0.241,0.759,0.0
216,@CNN,"RT @OutFrontCNN: Comedian John Oliver, Vice President Mike Pence, a pair of bunny books, and one ""hopping mad"" publisher. This is the tale¡­",Tue Mar 20 01:45:46 +0000 2018,-0.1531,0.101,0.775,0.124
217,@CNN,The NTSB wants the FAA to ban commercial flights' use of harness systems that don't allow for easy release during e¡­ https://t.co/W2wiBEX3Vd,Tue Mar 20 01:41:06 +0000 2018,-0.7699,0.0,0.712,0.288
218,@CNN,First lady Melania Trump made a rare appearance that included public remarks in support of those battling the opioi¡­ https://t.co/wIYSztOJIm,Tue Mar 20 01:31:08 +0000 2018,0.1531,0.124,0.78,0.096
219,@CNN,The spending bill that Congress is expected to usher though this week will most likely not include sexual harassmen¡­ https://t.co/cwWMuYOKWS,Tue Mar 20 01:24:06 +0000 2018,0.0,0.0,1.0,0.0
220,@CNN,"Former Nixon White House counsel John Dean says President Trump ""is Nixon on steroids and stilts""¡­ https://t.co/IsKq3WBVCi",Tue Mar 20 01:16:00 +0000 2018,0.0,0.0,1.0,0.0
221,@CNN,A load of gold worth up to $54 million went missing during the Civil War. The mystery gained new life when FBI agen¡­ https://t.co/dKZAFdBUx0,Tue Mar 20 01:12:05 +0000 2018,-0.3818,0.152,0.642,0.206
222,@CNN,"Power, sex and data: A weekend of issues in the Trump presidency | By Juliette Kayyem via @CNNOpinion¡­ https://t.co/Luhz309KQn",Tue Mar 20 01:09:03 +0000 2018,0.0,0.0,1.0,0.0
223,@CNN,El Salvador may be the first country to have a community of 3D-printed homes https://t.co/zn5VfEuBWP https://t.co/vkdtHpla2L,Tue Mar 20 01:02:04 +0000 2018,0.0,0.0,1.0,0.0
224,@CNN,"""What I think we're witnessing is a very public obstruction of justice. He ... has already exceeded everything that¡­ https://t.co/XuIPoigeJw",Tue Mar 20 00:54:13 +0000 2018,0.5267,0.167,0.833,0.0
225,@CNN,"Democratic Rep. Jim Himes on President Trump adding attorney who pushed theory DOJ framed Trump: ""He is looking for¡­ https://t.co/uADfABs9wF",Tue Mar 20 00:50:29 +0000 2018,0.0,0.0,1.0,0.0
226,@CNN,It's one thing to have a situation where Facebook may be targeting users with ads; It's a different situation when¡­ https://t.co/rCEnSB20ua,Tue Mar 20 00:47:47 +0000 2018,0.0,0.0,1.0,0.0
227,@CNN,We ignore these Iraq War lessons at our peril | By Jeremi Suri via @CNNOpinion https://t.co/PTI4pEW3sq https://t.co/uR8N5s2f3X,Tue Mar 20 00:36:16 +0000 2018,-0.8442,0.0,0.588,0.412
228,@CNN,Why Senate Majority Leader Mitch McConnell hasn't said anything about President Trump's attacks on special counsel¡­ https://t.co/pMIYW3co5R,Tue Mar 20 00:31:07 +0000 2018,-0.0516,0.131,0.728,0.141
229,@CNN,"A billionaire, a Kennedy and an upstart state lawmaker are the leading Democratic challengers in the race to unseat¡­ https://t.co/dlyGsPvxkO",Tue Mar 20 00:26:07 +0000 2018,0.1027,0.076,0.924,0.0
230,@CNN,The US warned that ISIS has begun reconstituting in some areas of Syria because a Turkish military offensive agains¡­ https://t.co/ZnonenOhTJ,Tue Mar 20 00:21:03 +0000 2018,-0.6249,0.0,0.769,0.231
231,@CNN,"President Trump called the Russia investigation a ""total witch hunt."" @jaketapper takes a closer look at recent dev¡­ https://t.co/PeCjjSdiJE",Tue Mar 20 00:16:00 +0000 2018,-0.3612,0.0,0.865,0.135
232,@CNN,Your personal information is Facebook's currency. It's bought and sold every day. https://t.co/n2ijDvNtBB,Tue Mar 20 00:13:05 +0000 2018,0.0,0.0,1.0,0.0
233,@CNN,The wife of the man who killed dozens at an Orlando nightclub in 2016 told FBI investigators she knew beforehand th¡­ https://t.co/5SuIBNH0k4,Tue Mar 20 00:11:01 +0000 2018,-0.6705,0.0,0.824,0.176
234,@CNN,"President Trump, who as a candidate used the Clinton Foundation to slam his opponent Hillary Clinton, heralded an o¡­ https://t.co/rGpaIWkWkV",Tue Mar 20 00:08:15 +0000 2018,-0.3818,0.0,0.874,0.126
235,@CNN,"Three members of the Congressional Black Caucus have called for the bombings in Austin, Texas, to be classified as¡­ https://t.co/NlFGxAz2WZ",Tue Mar 20 00:03:07 +0000 2018,0.0,0.0,1.0,0.0
236,@CNN,A school resource officer initially recommended involuntarily committing the Florida school shooter over mental hea¡­ https://t.co/fH7Jmsnr24,Mon Mar 19 23:57:43 +0000 2018,0.2732,0.193,0.807,0.0
237,@CNN,"RT @TheLeadCNN: The special counsel¡¯s investigation is hardly a witch hunt. It has:
?? Yielded charges against 19 people and 3 companies, s¡­",Mon Mar 19 23:47:02 +0000 2018,-0.1548,0.108,0.72,0.172
238,@CNN,"""This is not their favorite topic."" -Sen. Sheldon Whitehouse on Republican lawmakers being forced to field question¡­ https://t.co/7kKARERij9",Mon Mar 19 23:46:06 +0000 2018,-0.6684,0.0,0.745,0.255
239,@CNN,"It's winter's last day, and about 20M are in the path of severe storms as large hail and damaging winds hit parts o¡­ https://t.co/kcv5meTlKL",Mon Mar 19 23:35:47 +0000 2018,-0.6808,0.046,0.745,0.209
240,@CNN,"The Cambridge Analytica scandal has done immense damage to the Facebook brand, sources across the company believe¡­ https://t.co/k32dEHDbfS",Mon Mar 19 23:23:40 +0000 2018,-0.7269,0.0,0.724,0.276
241,@CNN,RT @TheLeadCNN: We're celebrating 5 years of #TheLead with @jaketapper! Thank you to all of our viewers for watching! ? https://t.co/3NmZOk¡­,Mon Mar 19 23:21:23 +0000 2018,0.7772,0.285,0.715,0.0
242,@CNN,"Trump lawyer Michael Cohen jokes about Stormy Daniels, saying he might take ""an extended vacation on her dime""; A l¡­ https://t.co/pTf3j0iLUk",Mon Mar 19 23:20:00 +0000 2018,0.25,0.095,0.905,0.0
243,@CNN,"With just days before a potential shutdown, negotiations continue on a must-pass spending bill¡­ https://t.co/qmINUShnrI",Mon Mar 19 23:10:06 +0000 2018,0.0,0.0,1.0,0.0
244,@CNN,"An anti-abortion, conservative Democrat fights for survival in the Illinois primary https://t.co/IsSkwVA69D https://t.co/3Nv9Gdt00P",Mon Mar 19 23:07:04 +0000 2018,-0.4019,0.0,0.816,0.184
245,@CNN,What you need to know about Facebook's data debacle https://t.co/ngPqheWSSq https://t.co/G7X2Inay7b,Mon Mar 19 23:01:07 +0000 2018,0.0,0.0,1.0,0.0
246,@CNN,The Supreme Court just gave Democrats a much better chance of retaking the House in 2018 | Analysis by @CillizzaCNN¡­ https://t.co/ENTEP3LgMq,Mon Mar 19 22:58:04 +0000 2018,0.8176,0.347,0.653,0.0
247,@CNN,"Republicans are bluntly warning President Trump to lay off his attacks on special counsel Robert Mueller, but there¡­ https://t.co/lBBpwb5d1E",Mon Mar 19 22:53:04 +0000 2018,-0.2023,0.086,0.744,0.17
248,@CNN,President Trump's lawyers recently provided the special counsel's office with documents in an attempt to limit the¡­ https://t.co/hvD3zJposE,Mon Mar 19 22:45:47 +0000 2018,0.4019,0.137,0.863,0.0
249,@CNN,"Senator Warner says it was ""more than a little bit fishy"" that former FBI Deputy Director Andrew McCabe was fired 3¡­ https://t.co/ZD7Fqa0RWu",Mon Mar 19 22:43:20 +0000 2018,-0.5574,0.0,0.847,0.153
